Pan, [0.00462529, 0.0431751, 0.0276623, 0.00139192, 0.0604964, -0.0573455], 0.5
WallUnit_30, [0.00612511, 0.104658, 0.0276684, 0.115137, 0.042757, -0.0222064], 0
Hat_4, [0.0255948, 0.045837, -0.00035605, 0.0257885, 0.0870872, -0.074992], 0.25
SideChair_5, [0.145686, 0.2148, 0.0735747, 0.0508327, 0.113237, 0.380108], 0.25
TrashBin_80, [0.0416567, 0.175945, 0.0175573, -0.00393907, 0.126484, 0.373453], 0
Speaker_69, [-0.00613213, 0.104923, -0.0673336, -0.0650659, 0.128301, -0.318953], 0
Knife_39, [0.019285, 0.129577, 0.0208744, 0.254079, 0.0408458, 0.106832], 0
0
Couch_195, [-0.0590894, 0.216215, -0.050478, 0.213582, -0.0193836, 0.0783548], Piano_24, [0.00741495, 0.0677219, 0.0285653, 0.113043, 0.020722, 0.2464], 0.5
Pen_17, [0.0103425, 0.0847356, 0.0500706, 0.0843639, 0.0512915, 0.0265123], 0
Mattress_9, [0.0703301, 0.123792, 0.00378928, 0.140477, 0.0375002, 0.0704184], 0
Bottle_29, [0.0552817, 0.132297, 0.0326873, 0.0694636, 0.0913289, 0.057712], 0
Coin_6, [0.00703952, 0.141893, -0.0205055, 0.200227, 0.0608683, 0.165809], 0
1
Chair_216, [0.0254114, 0.0933844, 0.0131932, 0.177706, 0.00167578, 0.0712792], 0
CeilingLamp_48, [-0.00831375, 0.136372, -0.0108045, -0.0366095, 0.11125, -0.127726], 0
TableClock_27, [0.128471, 0.105907, -0.0126027, -0.0277294, -0.0879675, -0.282956], 0
Chair_172, [0.0469852, 0.111435, -0.0289837, 0.0341203, 0.136872, -0.449173], 0.25
Cage_6, [0.0627119, 0.112397, 0.0934665, 0.110914, -0.0326082, 0.238063], 0
Cabinet_141, [0.00175205, 0.0755668, 0.0441634, 0.128112, -0.0518786, -0.0629929], 0
DeskLamp_92, [-4.78942e-05, 0.162601, -0.0518601, 0.105905, 0.154132, -0.157907], 1
ToyFigure_24, [0.0429105, 0.0639819, 0.0454728, 0.242091, -0.03153, -0.100588], 0.25
Desktop_57, [0.0921444, 0.0154216, -0.00393814, -0.0170367, 0.200264, -0.377104], 0
Couch_292, [0.120182, 0.0365095, 0.0113302, 0.0580855, 0.0920659, -0.230167], 0
BeanBag_6, [0.0571202, 0.139483, 0.0349741, 0.197392, 0.059269, -0.0408201], 0.25
Chair_165, [-0.00130652, 0.149302, -0.0078264, 0.312295, -0.0828544, 0.367811], 0
Airplane_33, [0.0302419, 0.0101509, 0.104136, 0.252916, -0.0166724, 0.0168606], 0
Chair_291, [0.0378751, 0.0569464, -0.0227792, 0.0202025, 0.0310829, -0.247071], 0
CoffeeTable_41, [0.172205, 0.164341, 0.0428647, 0.146383, 0.197373, -0.155782], 0
Painting_44, [0.00181388, 0.168082, -0.022555, -0.0822131, 0.150809, -0.561289], 0.25
Cow, [0.0383864, 0.000715867, 0.0858071, 0.101422, -0.0919035, 0.198236], 0
WallClock_32, [0.0125403, 0.0410356, -0.0199808, -0.0746678, 0.00242626, -0.320167], 0.25
FloorLamp_80, [0.144411, 0.128846, 0.0980142, 0.150065, 0.0346002, 0.0430541], 0
DiningTable_35, [0.0577591, 0.047756, -0.0629563, -0.118897, 0.110021, -0.474323], 0.25
Curtain_27, [0.0938231, 0.140147, -0.0396816, -0.158063, -0.15313, -0.386765], 0
Rack_10, [0.128862, 0.092809, 0.128739, 0.257706, 0.00826472, 0.162962], 0
QueenBed_93, [0.14174, 0.158033, 0.113028, 0.137663, 0.0581451, 0.130395], 0
Stapler_31, [0.147625, 0.100698, 0.0586783, 0.131162, 0.0346926, -0.117735], 0
Chair_115, [0.0965073, 0.0974958, 0.0136233, 0.0670142, 0.00682412, -0.108116], 0.25
Plant_71, [0.228736, 0.276883, 0.110117, 0.777239, 0.151665, 1.08496], 0.25
RubiksCube_7, [-0.0294735, 0.201442, 0.023138, 0.414091, -0.258214, 0.356314], 0.25
TV_59, [0.0541063, 0.00197609, -0.0423051, -0.0395345, 0.0667295, -0.219613], 0.25
ComputerMouse_10, [0.0462856, 0.111191, 0.0115279, 0.107882, 0.0344758, 0.0296107], 0
Dresser_44, [-0.0497831, 0.135754, 0.00112982, -0.0508534, 0.0883312, -0.178745], 0.25
Dresser_14, [0.0250654, 0.133005, -0.00949039, 0.105164, 0.220382, 0.0416486], 0
LightSwitch_17, [-0.00459563, 0.0628976, 0.00734278, 0.076136, 0.0145688, 0.0170093], 0.25
RoundTable_29, [0.171401, -0.048831, 0.0279043, 0.138943, 0.207969, -0.483792], 0.25
Cabinet_37, [0.000764973, 0.0711051, 0.00537009, 0.050492, 0.0567773, -0.00296646], 0.25
WineBottle_8, [0.0256658, 0.0444936, 0.114244, -0.000103259, 0.00920532, -0.0393005], 0
Mug_76, [0.0633402, 0.111036, 0.000927214, 0.0399238, 0.0985485, -0.18889], 0.5
Truck_6, [0.0400536, 0.143615, 0.0406596, 0.157857, 0.150709, 0.0557671], 0
Basket_9, [-0.0742831, 0.149426, 0.0412284, -0.0747094, 0.0658915, -0.181966], 0
Desk_182, [-0.00821316, 0.174748, 0.0639096, 0.249549, 0.0779586, 0.207893], 0.25
SideChair_62, [0.0271685, 0.0932039, 0.0455693, 0.250056, 0.0172437, 0.0706752], 0
Chair_34, [0.00255458, 0.159714, -0.0469771, 0.241533, 0.0865374, 0.223188], 0
Loveseat_13, [0.103798, 0.257449, 0.0739776, 0.445573, 0.0897688, 0.308891], 0.25
Plant_74, [0.00581663, 0.133434, 0.0482248, 0.140807, -0.203221, 0.0798038], 0.5
OfficeChair_114, [-0.00263067, 0.069319, -0.0466683, -0.0122759, 0.189384, -0.172794], 0
Armoire_63, [0.331612, 0.292439, 0.224259, 0.664593, -0.0702858, -0.335068], 0
Chair_274, [0.0773312, 0.191209, 0.0584128, 0.404295, -0.219795, 0.575186], 0
Couch_249, [0.0210491, 0.125688, -0.00525399, 0.20804, -0.00163459, 0.199579], 0
DeskLamp_30, [0.124356, 0.354394, 0.0232661, 0.0733547, -0.107858, 0.569134], 0
PianoKeyboard_13, [0.0606683, 0.129427, 0.00635839, 0.180768, 0.0202248, 0.277887], 0
DoubleBed, [-0.0258927, 0.142917, -0.0107821, 0.233991, 0.0784041, 0.337137], 0
Barstool_41, [0.0264357, 0.111539, 0.0202345, 0.371056, 0.0284023, 0.437513], 0
TableLamp_57, [0.00790558, 0.0306233, 0.0451626, 0.180009, -0.0597513, 0.260665], 0
SideChair_36, [0.0301581, 0.10582, 0.0326393, 0.0473156, 0.0224528, -0.264832], 0.25
Teapot_17, [-0.00639382, 0.136076, -0.0129929, 0.174706, 0.137404, 0.351444], 0
Knife_33, [0.0142803, 0.0549486, 0.0258043, 0.223817, 0.00138317, 0.30233], 0
QueenBed_26, [0.0388079, 0.289088, -0.0344629, 0.184534, 0.0402979, -0.0908937], 0.25
ChestOfDrawers_19, [0.222709, 0.212442, 0.0544757, 0.25175, -0.0984815, -0.274477], 0.25
Desk_5, [0.00580506, 0.147621, -0.0249907, 0.161665, 0.0652339, 0.226471], 0
SideChair_7, [0.0532859, 0.130925, 0.0523907, 0.185534, -0.0257086, 0.0983309], 0
Microwave_20, [-0.0107744, 0.0683167, -0.0347611, -0.151188, 0.170096, -0.270309], 0.25
ChestOfDrawers_15, [0.0418918, 0.211225, 0.0462253, 0.038611, -0.127661, 0.167089], 0.25
Candle_39, [-0.0213097, 0.203216, 0.0189988, 0.295817, -0.0576796, -0.0898825], 0
TableClock_38, [0.0500238, 0.0914468, 0.0313761, 0.345451, -0.00975548, 0.31559], 0
Knife_49, [0.0640759, 0.0891674, 0.0464986, 0.436164, -0.034337, 0.415538], 0
Picture_10, [0.0674142, 0.136178, 0.0122403, 0.230217, 0.0448039, 0.327371], 0.25
MediaPlayer_50, [0.0597139, 0.110601, 0.0126342, 0.132269, 0.0115243, 0.00828512], 0.25
Rug_6, [0.0717808, 0.080212, 0.0265508, 0.379983, -0.0177249, 0.482861], 0
Cabinet_119, [0.063078, 0.084792, 0.0342201, 0.436602, -0.0246497, 0.536267], 0
Chaise_29, [0.0662759, 0.0854854, 0.0253935, 0.368781, -0.0211458, 0.444914], 0.25
Dresser_26, [0.0809273, 0.00782155, 0.0329327, 0.428022, -0.112018, 0.434802], 0.25
Laptop_27, [0.0828042, 0.0996291, 0.00326335, 0.261628, -0.0559424, 0.439513], 0
EndTable_47, [0.0675646, 0.066879, 0.0495672, 0.151403, -0.0633707, 0.0573129], 0
TV_72, [-0.0386757, 0.105197, 0.0253104, 0.207661, -0.00299169, 0.272505], 0
Barstool_34, [0.188422, -0.010335, 0.0440105, 0.676108, -0.166643, 0.716264], 0.5
Table_82, [0.00626845, 0.0469523, 0.0305059, 0.192477, 0.21965, 0.360049], 0.25
Laptop_143, [0.0155182, 0.126675, 0.0164605, 0.0314224, 0.212436, -0.0843544], 0.25
Book_64, [0.0806105, 0.0657235, 0.0266673, 0.0518669, 0.102153, 0.141806], 0
ChestOfDrawers_15, [-0.0366907, 0.250234, 0.0163542, 0.163051, -0.0999546, 0.379515], 0.25
Suitcase_16, [-0.0187837, 0.164469, -0.0231091, 0.203609, 0.0458181, 0.171121], 0.25
TrashBin_26, [0.0201224, 0.064643, 0.0113991, 0.0302965, 0.102928, 0.0780618], 0.25
TrashBin_91, [0.0104005, 0.0831436, -0.0124352, -0.0117629, 0.109088, -0.241983], 0.25
WineRack_7, [0.0792389, 0.0610267, 0.0322578, 0.319994, -0.0761534, 0.353152], 0.25
TableClock_35, [0.131491, 0.116861, 0.0383152, 0.338525, -0.162274, 0.46313], 0
QueenBed_60, [0.0568038, 0.124118, 0.0299799, 0.180074, -0.0007806, 0.311002], 0.25
Camera_25, [0.017719, 0.0854802, 0.032644, 0.361266, 0.00647048, 0.407066], 0.5
Sideboard_17, [0.0442991, 0.235795, -0.035278, 0.57575, 0.137975, 0.655336], 0.25
Watch, [-0.00341567, 0.0987918, -0.00507029, 0.184835, 0.038521, 0.288353], 0.25
FloorLamp_47, [0.00694652, 0.0643292, 0.0411615, 0.209189, 0.0413698, 0.263606], 0
Printer_9, [0.0144089, 0.0741373, 0.0477015, 0.249186, 0.00603441, 0.212534], 0.25
0.25
Rack_11, [0.0484161, 0.105081, 0.00761044, 0.429028, -0.0234387, 0.502353], 0.25
Recliner_4, [0.0212781, 0.0888038, -0.0135159, 0.0215743, 0.0324303, -0.0510234], 0.25
QueenBed_21, [0.0247563, 0.104567, 0.0124528, 0.358987, 0.0913535, 0.438173], 0
Suitcase_15, [-0.0282444, 0.0534059, 0.0299411, 0.0136114, -0.10095, 0.0451333], 0
LightSwitch_40, [0.0118974, 0.0957188, -0.0303581, -0.104258, 0.041856, -0.257362], 0.25
Speaker_18, [0.203229, 0.0905005, 0.096595, 0.0236063, 0.119275, -0.0459169], 0.25
Cabinet_136, [0.0101347, 0.0175297, 0.0142282, 0.0960589, 0.0630674, 0.0364776], 0
Desk_43, [-0.00316375, 0.152114, -0.0171134, -0.000384746, 0.153837, -0.279052], 0.25
Monitor_63, [0.00574896, 0.127247, -0.041517, 0.0415222, 0.108913, -0.181785], 0.25
Armoire_63, [0.344607, 0.272927, 0.24869, 0.618709, -0.0217207, -0.394587], 0
Pencil_37, [0.0748316, 0.107235, 0.0195737, 0.103494, 0.140971, 0.0143153], 0
AccentChair_34, [0.024626, 0.202129, -0.0448283, 0.38181, 0.115813, 0.296265], 0.25
Desk_59, [0.0343888, 0.137, 0.00232085, 0.11826, 0.118287, 0.123936], 0
SingleBed_23, [0.019027, 0.0978361, 0.019177, 0.269707, 0.116216, 0.301807], 0
Bottle_33, [0.0371156, 0.0986644, 0.0170759, 0.262717, 0.0699882, 0.34535], 0
Fork_13, [0.0520173, 0.122664, 0.0238876, 0.184631, 0.0363964, 0.239091], 0.25
Laptop_115, [0.0126872, 0.0967867, 0.0254444, 0.126277, 0.0928233, -0.108087], 0.25
WallLamp_29, [0.0614092, 0.128359, 0.010901, 0.152072, 0.0490699, 0.204429], 0.25
OfficeChair_33, [0.000988951, 0.0813828, 0.0210894, 0.0175971, 0.222218, 0.112987], 0.25
Pen_4, [0.0700366, 0.134394, 0.0128323, 0.136854, 0.0568786, 0.160177], 0.25
Mug_81, [-0.0093377, 0.135766, -0.0260896, 0.221936, 0.0968419, 0.352833], 0
Piano_36, [0.100297, 0.202513, 0.0762423, 0.167656, 0.130797, 0.421377], 0.25
DiningTable_53, [0.0614191, 0.127963, 0.0107862, 0.152396, 0.0485181, 0.20633], 0
Sectional_11, [0.0819346, 0.0481616, 0.0242066, 0.00351383, 0.160387, -0.0330734], 0.25
DecorativeAccessory_5, [0.0448564, 0.280179, 0.0424394, 0.0252957, -0.0660339, 0.181454], 0.25
Book_49, [0.0278161, 0.0903105, 0.0387946, 0.295851, 0.022557, 0.255331], 0.25
Mug_75, [0.0542221, 0.145869, 0.0108658, 0.329637, -0.190143, 0.423012], 0
Sword_15, [0.0268692, 0.134082, -0.0568973, -0.069267, 0.099743, -0.292614], 0
Book_82, [0.122882, 0.135653, 0.0479149, 0.275902, -0.107854, 0.304252], 0
CeilingLamp_6, [0.032583, 0.125833, -0.0167847, 0.274809, 0.0392237, 0.449094], 0
Monitor_114, [0.15228, 0.185215, 0.0905058, 0.252866, -0.197082, 0.292892], 0
Bench_16, [0.0916001, 0.0752332, 0.0602092, 0.262217, -0.127859, 0.113049], 0.5
KneelingChair, [0.109418, 0.166142, 0.0281289, 0.611737, -0.0456509, 0.859936], 0.25
CellPhone_70, [0.0199779, 0.120848, -0.0628281, 0.0732724, -0.0756212, -0.270488], 0.25
ChestOfDrawers_62, [0.0663481, 0.130566, 0.0202657, 0.122424, 0.0707873, 0.145772], 0
Mug_16, [0.0540345, 0.106164, 0.0294549, 0.126967, 0.0512112, 0.13466], 0.25
Dresser_75, [-0.0130979, 0.244284, -0.00913789, -0.00183523, 0.311096, -0.302031], Dresser_14, [12.36, 9.93548, 10.6383, -5.33597, 0.138078, 2.05776], 0
5Shelves_9, [12.36, 9.93548, 10.6383, -5.33597, 0.138078, 2.05776], 0
Purse_6, [12.36, 9.93548, 10.6383, -5.33597, 0.138078, 2.05776], 0
Fish_8, [12.36, 9.93548, 10.6383, -5.33597, 0.138078, 2.05776], 0
CellPhone_8, [-44.8588, 5.58385, 5.83945, -24.3137, -10.4199, 28.594], PictureFrame_11, BeanBag_5, [0.0690551, 0.0367264, 0.0703108, -0.0358864, -0.0171855, -0.00151806], 0.25
MediaPlayer_19, [0.0690551, 0.0367264, 0.0703108, -0.0358864, -0.0171855, -0.00151806], 0
Chair_294, [0.0690551, 0.0367264, 0.0703108, -0.0358864, -0.0171855, -0.00151806], 0.25
CellPhone_114, [0.0690551, 0.0367264, 0.0703108, -0.0358864, -0.0171855, -0.00151806], 0
FloorLamp_120, [0.0690551, 0.0367264, 0.0703108, -0.0358864, -0.0171855, -0.00151806], 0.25
CoffeeTable_60, [0.0690551, 0.0367264, 0.0703108, -0.0358864, -0.0171855, -0.00151806], 0
Plate_11, [0.0690551, 0.0367264, 0.0703108, -0.0358864, -0.0171855, -0.00151806], Bag_3, [0.0574881, 0.00674772, 0.0521285, 0.429738, -0.104281, 0.215094], 0.25
PaperBox_32, [0.0217292, 0.0967036, 0.0219748, 0.0881615, 0.150874, 0.160962], 0
Stapler_37, [0.0133475, 0.128722, -0.0199366, -0.19985, 0.0795498, -0.3974], 0
Loveseat_16, [0.100377, 0.0483885, 0.0395199, 0.223193, -0.0719148, 0.139023], 0.25
Credenza_12, [0.0360628, 0.140049, -0.0498198, 0.0899204, 0.206412, -0.22752], 0.25
Recliner_27, [0.140443, 0.18208, 0.0655809, 0.131388, 0.00341556, -0.0128116], 0
PersonStanding_10, [0.131559, 0.302074, 0.048376, 0.263769, -0.0864788, -0.1106], 0
Door, [0.000899535, 0.166502, -0.0231623, 0.185246, 0.0438272, 0.192355], 0
Chair_76, [0.06244, 0.140933, 0.00301779, -0.115771, -0.000276882, -0.297875], 1
Airplane_28, [0.0174095, 0.0849835, -0.0315519, 0.140946, -0.00633417, -0.0232594], 0
Guitar_20, [0.0220811, 0.180988, -0.0594515, 0.400928, 0.0709562, 0.540306], 0.25
0
Speaker_67, [0.0172009, 0.116421, -0.0479387, -0.130523, 0.0467179, -0.283499], 0
ToyFigure_26, [0.0984742, 0.0303635, 0.0481411, 0.505703, 0.00845499, 0.484956], 0.25
Fireplace_16, [0.0774362, 0.0765548, 0.0801552, 0.569813, 0.0251911, 0.789808], 0.25
PianoKeyboard_12, [0.0903177, 0.180031, 0.0476247, 0.13132, 0.107764, -0.105326], 0
Spoon_17, [-0.00219633, 0.128284, -0.0375721, 0.218204, 0.0575932, 0.10085], 0
Desk_191, [0.0675618, 0.307953, -0.0554972, 0.044858, 0.0510511, 0.588678], 0
Microwave_12, [0.0838737, 0.17493, 0.0975552, 0.308217, 0.0269508, 0.302151], 0.25
Mug_96, [0.119824, 0.126241, -0.000828372, 0.00756979, 0.135238, 0.154937], 0
Book_52, [-0.0203954, 0.0959461, -0.0584533, 0.082793, -0.0112167, 0.102538], 0
Pizza_23, [0.139342, 0.146822, 0.0133051, 0.306048, -0.157604, -0.125703], 0
Cabinet_122, [0.193836, 0.162327, 0.0818819, 0.192803, -0.0246659, 0.277663], 0
Candle_48, [0.0139937, 0.0682098, 0.0239422, 0.147669, -0.0116278, 0.000392221], 0.25
CellPhone_70, [0.0214522, 0.150579, -0.0346413, 0.207222, -0.0041199, -0.366426], 0.25
DeskLamp_56, [0.0463757, 0.159315, 0.0138041, 0.114754, 0.0529299, 0.0386871], 0.5
Nightstand_7, [0.0406783, 0.0877918, 0.0756514, -0.037911, 0.090445, -0.320442], 0
DoubleBed_14, [0.00554491, 0.0614717, 0.00740865, -0.0347904, 0.0246575, -0.07342], 0
WallLamp_36, [-0.0311882, 0.266569, -0.0534281, 0.220195, 0.188948, 0.405925], 0.25
Vase_42, [0.0242749, 0.0774524, 0.0627491, 0.168336, 0.00259192, -0.000196635], 0
Paper_4, [-0.00192027, 0.153898, -0.037701, 0.234884, 0.0626596, 0.205675], 0
Laptop_42, [0.0347584, 0.127438, 0.0267895, 0.0852307, 0.0271841, -0.20556], 0.25
FloorLamp_31, [0.0691378, 0.31236, -0.153535, 0.574467, 0.262407, 0.4877], 0.25
CoffeeTable_56, [-0.036085, 0.137817, 0.0161664, 0.0327547, 0.113267, -0.0745639], 0
Wii_2, [0.216828, 0.244855, 0.042891, 0.374812, 0.0617175, -0.583041], 0
Coin_10, [0.0456168, 0.160174, 0.0150823, 0.113821, 0.0546392, 0.035559], 0.25
TV_9, [0.0195649, 0.0591999, -0.0546354, -0.290192, 0.240269, -0.729265], 0
RoundTable_29, [0.182612, 0.0587604, 0.116108, 0.383433, 0.104522, -0.340151], 0.25
1Shelves, [0.0176207, 0.172877, 0.0293529, 0.0543639, 0.129454, -0.0555982], 0.25
SodaCan_5, [0.125712, 0.145106, -0.00155005, 0.125261, 0.0941786, 0.328625], 0
Plant_30, [-0.00302299, 0.0981755, 0.0783161, 0.163035, 0.0705426, 0.026526], 0.25
Curtain_8, [-0.00934518, 0.106323, -0.0503908, -0.0786767, 0.142166, -0.334334], 0.25
CeilingLamp_42, [0.0701379, 0.218113, 0.0336709, 0.144378, 0.0974738, 0.00720695], 0
Couch_348, [0.178748, 0.111526, 0.0802576, 0.234024, -0.0706857, 0.188566], 0
Chair_284, [0.0139451, 0.121092, 0.0660014, 0.0877151, 0.0994177, -0.0518001], 0
Book_78, [0.0337814, 0.146254, -0.000376131, 0.273055, 0.069614, 0.182282], 0
0
TV_89, [0.00346936, 0.176659, -0.0712665, 0.240321, 0.19928, 0.3859], AccentChair_52, [0.0698548, 0.107696, 0.0460322, 0.228521, 0.0296163, 0.196632], 0.25
Hammer_10, [0.0670553, 0.118142, 0.0212513, 0.14481, 0.0853966, 0.0435743], 0
Laptop_103, [0.0138096, 0.0361528, -0.0026831, 0.00989904, 0.11951, -0.148489], 0
Calculator_5, [0.0318317, 0.00296929, -0.00357765, -0.0351729, 0.0476003, -0.0807918], 0
Dog_5, [0.0070798, -0.0283956, 0.002895, 0.0619213, 0.064901, -0.235129], 0.25
Laptop_16, [0.102301, 0.119437, -0.0195343, 0.00520204, 0.145828, -0.318215], 0
Table_47, [0.00248848, 0.0155286, 0.015545, 0.059278, 0.0903439, -0.113181], 0
CellPhone_74, [0.073026, 0.0657258, 0.00862012, 0.0961266, 0.0892759, -0.0391409], 0
Keyboard_4, [0.09436, 0.118148, 0.0569873, 0.187649, 0.120847, 0.0600688], 0
ToyFigure_66, [0.1414, 0.137329, 0.00584655, 0.0171918, 0.0363107, -0.231175], 0
Monitor_38, [0.123858, 0.111749, 0.062624, 0.0960304, 0.0935244, -0.0550876], 0
Laptop_73, [0.0645079, 0.115532, 0.0355782, 0.100404, 0.0370488, -0.0644067], 0.25
AccentTable_16, [0.0360592, 0.166084, 0.0169327, -0.065954, 0.0928408, -0.457163], 0.25
Couch_323, [0.124534, 0.111803, 0.0628331, 0.0960488, 0.0939268, -0.0556013], 0
Laptop_108, [0.0642913, -0.0424134, -0.0860236, -0.0758396, 0.167726, -0.143909], 0
PottedPlant_101, [0.0578691, 0.0804294, 0.0859219, 0.291985, 0.0575395, 0.1674], 0.25
Chair_36, [0.0683076, 0.0981567, 0.0836931, 0.237262, 0.0192194, 0.107444], 0
Barstool_43, [-0.0532731, 0.0392957, 0.0278148, -0.0035953, 0.120683, -0.0632003], 0.25
Plant_43, [0.14287, 0.132766, 0.0858257, 0.139072, -0.0299616, 0.255886], 0
PS2, [0.100768, 0.0901437, 0.0848237, 0.169359, -0.0141386, 0.0539098], 0
Fireplace_18, [0.00236577, 0.0894904, -0.0443063, 0.195947, -0.139658, 0.264455], 0.5
Pencil_3, [0.128654, 0.0791287, 0.00613121, 0.0576515, 0.15072, -0.134416], 0
ChestOfDrawers_90, [0.0185498, 0.0908121, -0.0805948, -0.148801, 0.197845, -0.519115], 0
Painting_15, [0.115206, 0.0605094, 0.0282581, 0.145654, 0.0733472, -0.106541], 0.25
Fireplace_20, [0.0349554, 0.25247, -0.0406468, 0.545938, 0.182117, 0.745792], 0.25
ChildBed_3, [0.0805196, 0.093884, 0.0199113, 0.117079, 0.130384, -0.029105], 0.25
USBStick_13, [-0.0063734, 0.123237, -0.0581244, 0.0845055, 0.20657, 0.167611], 0
Cup_55, [0.0601324, 0.0812464, 0.0207509, 0.272312, 0.127775, 0.372613], 0
